"id","title","description","street","city","state","postal_code","country","lat","lng","phone","fax","email","website","logo_id","path","marker_id","description_2","open_hours","ordr","slug","brand","special","categories","days_str"
"6","V2 Retail Ltd. (HK16)","HK16","Opposite Kanchan Showroom, Keshwapur","Hubli","Karnataka","580023","India","15.3608898","75.148816","8507209989","","hubli2@v2kart.com","https://v2retail.com","2","v2-LOGO-5.png","1","","{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}","0","v2-retail-ltd-hk16-hubli","","","null",""
"20","V2 Retail Ltd. (HM20)","HM20","Pt Halka No. 77, Sagar","Sagar","Madhya Pradesh","470001","India","23.8520117","78.791968","9617765215","","sagar@v2kart.com","https://v2retail.com","2","v2-LOGO-5.png","1","","{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}","0","v2-retail-ltd-hm20-sagar","","","null",""
"23","V2 Retail Ltd. (HM21)","HM21","Noudra Brij, Rajeevghandi Chowk, Hanuman Mandir, Apojit","Jabalpur","Madhya Pradesh","482001","India","23.1664426","79.9363305","7417155482 / 9329424289","","jabalpur@v2kart.com","https://v2retail.com","2","v2-LOGO-5.png","1","","{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}","0","v2-retail-ltd-hm21-jabalpur","","","null",""
"32","V2 Retail Ltd. (HM22)","HM22","Tehsil Hazur, District Rewa","Rewa","Madhya Pradesh","486001","India","24.5444242","81.3159623","8368925898 / 9144639091","","rewa@v2kart.com","https://v2retail.com","2","v2-LOGO-5.png","1","","{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}","0","v2-retail-ltd-hm22-rewa","","","null",""
"11","V2 Retail Ltd. (HM23)","HM23","GP Mall, Station Road","Harda","Madhya Pradesh","461331","India","22.3417151","77.0958539","7355254053","","harda@v2kart.com","https://v2retail.com","2","v2-LOGO-5.png","1","","{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}","0","v2-retail-ltd-hm23-harda","","","null",""
"131","V2 Retail Ltd. (HM25)","HM25","Signature Business Park, Karond","Bhopal","Madhya Pradesh","462018","India","22.751809","75.896975","9760659584","","bhopal@v2kart.com","https://v2retail.com","2","v2-LOGO-5.png","1","","{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}","0","v2-retail-ltd-hm25-bhopal","","","null",""
"8","V2 Retail Ltd. (HM26)","HM26","Khandwa Road Near Reliance Petrol Pump","Khargone","MadhyaPradesh","450331","India","21.3159754","76.2284597","9936122835","","burhanpur@v2kart.com","https://v2retail.com","2","v2-LOGO-5.png","1","","{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}","0","v2-retail-ltd-hm26-khargone","","","null",""
"120","V2 Retail Ltd. (HN10)","HN10","G.S. Road, Paltan Bazar, Opposite Gitanjali Hotel","Guwahati","Assam","781008","India","26.1795908","91.751532","9101088476 / 9577834860","","guwahati@v2kart.com","https://v2retail.com","2","v2-LOGO-5.png","1","","{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}","0","v2-retail-ltd-hn10-guwahati","","","null",""
"124","V2 Retail Ltd. (HN11)","HN11","Mouza Silchar Town, Porganabarakpar","Silchar","Assam","788001","India","24.8262015","92.8008563","7628950914 / 9395328741","","silchar@v2kart.com","https://v2retail.com","2","v2-LOGO-5.png","1","","{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}","0","v2-retail-ltd-hn11-silchar","","","null",""
"116","V2 Retail Ltd. (HN13)","HN13","B.H. Road","Barpeta","Assam","781314","India","26.3367633","91.001347","8134035947 / 8486941084","","barpeta@v2kart.com","https://v2retail.com","2","v2-LOGO-5.png","1","","{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}","0","v2-retail-ltd-hn13-barpeta","","","null",""
"150","V2 Retail Ltd. (HN14)","HN14","Under Jorhat Town, Mouza No. 2, Ward No. 8, P.O., P.S. &amp;District Jorhat","Jorhat","Assam","785001","India","26.7167","94.2333","9395507151 / 9101067208","","jorhat@v2kart.com","https://v2retail.com","2","v2-LOGO-5.png","1","","{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}","0","v2-retail-ltd-hn14-jorhat","","","null",""
"119","V2 Retail Ltd. (HN15)","HN15","Mauza-Jalukbari DG Road, Adhunik Vasundhra, Adabari Tinali","Guwahati","Assam","781012","India","26.1579916","91.6839796","7035903881 / 7635875537","","guwahati3@v2kart.com","https://v2retail.com","2","v2-LOGO-5.png","1","","{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}","0","v2-retail-ltd-hn15-guwahati","","","null",""
"117","V2 Retail Ltd. (HN21)","HN21","P.S. East Agartala, Sub Div. &amp;Sub Registry - Sadar, Tahasil - Sadar East, Mouza - Agartala","Agartala","Tripura","799001","India","23.8244478","91.2853413","9591841182 / 6009893938","","agartala@v2kart.com","https://v2retail.com","2","v2-LOGO-5.png","1","","{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}","0","v2-retail-ltd-hn21-agartala","","","null",""
"123","V2 Retail Ltd. (HN22)","HN22","Prabha Shopping Complex, Opposite PNB Bank, Vawel Point, Central Road","Silchar","Assam","788001","India","24.8271682","92.8000141","9707408740 / 7002640280","","silchar2@v2kart.com","https://v2retail.com","2","v2-LOGO-5.png","1","","{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}","0","v2-retail-ltd-hn22-silchar","","","null",""
"121","V2 Retail Ltd. (HN23)","HN23","V2 Retail Ltd. Shilong Police Bazar, Near Thana Road, Opp. Shubham Uniform Shop, East Khasi Hills","Shilong","Meghalaya","793001","India","25.5773108","91.8809639","8638698143 / 7679696645","","shillong@v2kart.com","https://v2retail.com","2","v2-LOGO-5.png","1","","{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}","0","v2-retail-ltd-hn23-shilong","","","null",""
"115","V2 Retail Ltd. (HN25)","HN25","MPC Complex, Ward No. 6, Barpeta Road","Barpeta","Assam","781315","India","26.5015843","90.9690232","-","","barpeta2@v2kart.com","https://v2retail.com","2","v2-LOGO-5.png","1","","{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}","0","v2-retail-ltd-hn25-barpeta","","","null",""
"122","V2 Retail Ltd. (HN26)","HN26","KRC Plaza, JN Road, Kacharigaon","Tezpur","Assam","784001","India","26.6255199","92.7901739","-","","tezpur@v2kart.com","https://v2retail.com","2","v2-LOGO-5.png","1","","{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}","0","v2-retail-ltd-hn26-tezpur","","","null",""
"118","V2 Retail Ltd. (HN28)","HN28","NT Road, Beside HP Petrol Pump","Nalbari","Assam","781335","India","26.4501743","91.4464791","9958016033","","nalbari@v2kart.com","https://v2retail.com","2","v2-LOGO-5.png","1","","{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}","0","v2-retail-ltd-hn28-nalbari","","","null",""
"125","V2 Retail Ltd. (HN29)","HN29","Dharamshala Road, Hanuman Mandir Ke Pass, Diphu","Diphu","Assam","782460","India","25.84456736","93.44201814","9467273095","","diphu@v2kart.com","https://v2retail.com","2","v2-LOGO-5.png","1","","{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}","0","v2-retail-ltd-hn29-diphu","","","null",""
"59","V2 Retail Ltd. (HO08)","HO08","City Mall, Telephone Bhavan Road, Brahmapur (GM)","Brahmapur","Odisha","760001","India","19.3103722","84.7911957","7008119140 / 7735778027","","brahmapur@v2kart.com","https://v2retail.com","2","v2-LOGO-5.png","1","","{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}","0","v2-retail-ltd-ho08-brahmapur","","","null",""
"86","V2 Retail Ltd. (HO09)","HO09","Badambaadi, Brajraj Complex, P.S. Badambadi","Cuttack","Odisha","753012","India","20.4568283","85.8851716","7377425294 / 8338810896","","cuttack@v2kart.com","https://v2retail.com","2","v2-LOGO-5.png","1","","{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}","0","v2-retail-ltd-ho09-cuttack","","","null",""
"82","V2 Retail Ltd. (HO10)","HO10","Mouza - Jayadev Vihar","Bhubneshwar","Odisha","751013","India","20.2896524","85.8146816","7978229166 / 7978804299","","bhubaneswar@v2kart.com","https://v2retail.com","2","v2-LOGO-5.png","1","","{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}","0","v2-retail-ltd-ho10-bhubneshwar","","","null",""
"38","V2 Retail Ltd. (HO11)","HO11","Main Road, Aurobinda Nagar, Parabeda, Jeypore, District Koraput","Jeypore","Odisha","764001","India","18.8664502","82.5746493","7978800834 / 8895849084","","jeypore@v2kart.com","https://v2retail.com","2","v2-LOGO-5.png","1","","{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}","0","v2-retail-ltd-ho11-jeypore","","","null",""
"80","V2 Retail Ltd. (HO12)","HO12","Near Indian Oil Petrol Pump","Bhubneshwar","Odisha","751019","India","20.242861","85.7649232","7008730564 / 8917481883","","patrapada@v2kart.com","https://v2retail.com","2","v2-LOGO-5.png","1","","{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}","0","v2-retail-ltd-ho12-bhubneshwar","","","null",""
"83","V2 Retail Ltd. (HO13)","HO13","Near Axis Bank, Patia","Bhubneshwar","Odisha","751024","India","20.3530985","85.8249911","8895615014 / 9679658185","","patia@v2kart.com","https://v2retail.com","2","v2-LOGO-5.png","1","","{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}","0","v2-retail-ltd-ho13-bhubneshwar","","","null",""
"91","V2 Retail Ltd. (HO15)","HO15","Mouza Bhatia, Unit No 4, Jajpur Road","Jajpur","Odisha","755019","India","20.9525291","86.129757","8249692260 / 8327720616","","jajpur@v2kart.com","https://v2retail.com","2","v2-LOGO-5.png","1","","{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}","0","v2-retail-ltd-ho15-jajpur","","","null",""
"67","V2 Retail Ltd. (HO16)","HO16","Khata No. 333, Plot Number 1068, Mz-Angul Town","Angul","Odisha","759122","India","20.8361148","85.0911724","7077109294 / 9040824269","","angul@v2kart.com","https://v2retail.com","2","v2-LOGO-5.png","1","","{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}","0","v2-retail-ltd-ho16-angul","","","null",""
"104","V2 Retail Ltd. (HO18)","HO18","District Collectorate, SRO, P.S - Town, Mouza - Bagbrundaban","Balasore","Odisha","756001","India","21.4998715","86.9304285","7008995415 / 9090302380","","balasore@v2kart.com","https://v2retail.com","2","v2-LOGO-5.png","1","","{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}","0","v2-retail-ltd-ho18-balasore","","","null",""
"97","V2 Retail Ltd. (HO19)","HO19","Mouza- Mathasahi","Bhadrak","Odisha","756100","India","21.07302856","86.50761414","9149805787 / 9619935931","","bhadrak@v2kart.com","https://v2retail.com","2","v2-LOGO-5.png","1","","{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}","0","v2-retail-ltd-ho19-bhadrak","","","null",""
"89","V2 Retail Ltd. (HO20)","HO20","Dolabedi, Nimapada Chowk, Po - Nimapada, P.S. - Nimapada, District Puri","Nimapada","Odisha","752106","India","20.06098557","86.00518799","8249485083 / 9937999808","","nimapada@v2kart.com","https://v2retail.com","2","v2-LOGO-5.png","1","","{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}","0","v2-retail-ltd-ho20-nimapada","","","null",""
"54","V2 Retail Ltd. (HO21)","HO21","Kisam - Gharabari-1, Sundargarh","Sundargarh","Odisha","770001","India","22.1079395","84.0344327","8455907546 / 9337200129","","sundargarh@v2kart.com","https://v2retail.com","2","v2-LOGO-5.png","1","","{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}","0","v2-retail-ltd-ho21-sundargarh","","","null",""
"78","V2 Retail Ltd. (HO23)","HO23","Near Bharat Petrol Pump, Nayagarh Road","Khorda","Odisha","752055","India","20.187201","85.6201029","7008103130 / 9668463862","","khordha@v2kart.com","https://v2retail.com","2","v2-LOGO-5.png","1","","{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}","0","v2-retail-ltd-ho23-khorda","","","null",""
"60","V2 Retail Ltd. (HO24)","HO24","Mouza- R.T.U. No-36, Vill/Ps- Uditnagar","Rourkela","Odisha","769012","India","22.2266972","84.849066","9337001310 / 8328890213","","rourkela@v2kart.com","https://v2retail.com","2","v2-LOGO-5.png","1","","{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}","0","v2-retail-ltd-ho24-rourkela","","","null",""
"102","V2 Retail Ltd. (HO25)","HO25","V2 Retail Ltd. Mugabai Golei","Baripada","Odisha","757001","India","21.9553158","86.7387761","6371468895 / 8847858813","","baripada@v2kart.com","https://v2retail.com","2","v2-LOGO-5.png","1","","{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}","0","v2-retail-ltd-ho25-baripada","","","null",""
"85","V2 Retail Ltd. (HO26)","HO26","Plot Number 254/1165, Rasulgarh","Bhubneshwar","Odisha","751010","India","20.2973426","85.8597509","9778311687 / 9658127526","","rasulgarh@v2kart.com","https://v2retail.com","2","v2-LOGO-5.png","1","","{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}","0","v2-retail-ltd-ho26-bhubneshwar","","","null",""
"58","V2 Retail Ltd. (HO27)","HO27","Urban Bank Road, Girija Square","Brahmapur","Odisha","760001","India","19.3132028","84.7875228","8908094309 / 8280230673","","brahmapur2@v2kart.com","https://v2retail.com","2","v2-LOGO-5.png","1","","{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}","0","v2-retail-ltd-ho27-brahmapur","","","null",""
"84","V2 Retail Ltd. (HO28)","HO28","Plot No. 72, Behind Pushpak Hotel, Buddha Nagar, Kalpana Square","Bhubneshwar","Odisha","751006","India","20.2592416","85.8408697","7978866106","","bhubaneswar5@v2kart.com","https://v2retail.com","2","v2-LOGO-5.png","1","","{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}","0","v2-retail-ltd-ho28-bhubneshwar","","","null",""
"77","V2 Retail Ltd. (HO29)","HO29","At- Pabitradiha, Po- Keonjhar, Ps- Town","Keonjhar","Odisha","758001","India","21.6427135","85.613086","-","","keonjhar@v2kart.com","https://v2retail.com","2","v2-LOGO-5.png","1","","{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}","0","v2-retail-ltd-ho29-keonjhar","","","null",""
"99","V2 Retail Ltd. (HO32)","HO32","PPL Chak, Near Bharat Petrol Pump, Paradeep, Jagatsinghpur","Paradeep","Odisha","754142","India","20.30543518","86.63752747","7978229166","","paradeep@v2kart.com","https://v2retail.com","2","v2-LOGO-5.png","1","","{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}","0","v2-retail-ltd-ho32-paradeep","","","null",""
"36","V2 Retail Ltd. (HO36)","HO36","Hotel Anish Building, Mahavir Chowk, Amsena Road, Opposite Gupta Canteen, Khariar Road, District Nuapada","Nuapada","Odisha","766104","India","20.8938049","82.5118456","9818544899","","nuapada@v2kart.com","https://v2retail.com","2","v2-LOGO-5.png","1","","{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}","0","v2-retail-ltd-ho36-nuapada","","","null",""
"101","V2 Retail Ltd. (HO38)","HO38","Swastik Hotel, Savitri Tower, Udala Road","Baripada","Odisha","757001","India","21.9265895","86.7255467","9818544899","","baripada2@v2kart.com","https://v2retail.com","2","v2-LOGO-5.png","1","","{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}","0","v2-retail-ltd-ho38-baripada","","","null",""
"128","V2 Retail Ltd. (HR18)","HR18","Maya Bazar, Near Lal Mandir, Ajmer Road","Beawar","Rajasthan","305801","India","26.5778","74.8534","9958016033","","kishangarh@v2kart.com","https://v2retail.com","2","v2-LOGO-5.png","1","","{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}","0","v2-retail-ltd-hr18-beawar","","","null",""
"48","V2 Retail Ltd. (HS01)","HS01","Celest Mall, New Bus Stand, Near Sujatha Hospital, Gajuwaka","Gajuwaka","Andhra Pradesh","530026","India","17.6843084","83.1992294","9639088287","","gajuwaka@v2kart.com","https://v2retail.com","2","v2-LOGO-5.png","1","","{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}","0","v2-retail-ltd-hs01-gajuwaka","","","null",""
"135","V2 Retail Ltd. (HT14)","HT14","3 Civil Line Compound","Roorkee","Uttarakhand","247667","India","29.9144","77.9291","9870118557 / 8439408764","","roorkee@v2kart.com","https://v2retail.com","2","v2-LOGO-5.png","1","","{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}","0","v2-retail-ltd-ht14-roorkee","","","null",""
"137","V2 Retail Ltd. (HT16)","HT16","Old State Bank Building, Khatima","Khtima","Uttarakhand","262308","India","29.2988","80.0697","9756891844 / 9870739709","","khatima@v2kart.com","https://v2retail.com","2","v2-LOGO-5.png","1","","{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}","0","v2-retail-ltd-ht16-khtima","","","null",""
"136","V2 Retail Ltd. (HT17)","HT17","Opposite GCIC Kaladhungi Road","Haldwani","Uttarakhand","263129","India","29.232949","79.482729","9675261701 / 9557273800","","haldwani2@v2kart.com","https://v2retail.com","2","v2-LOGO-5.png","1","","{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}","0","v2-retail-ltd-ht17-haldwani","","","null",""
"19","V2 Retail Ltd. (HT18)","HT18","Lalpul Road, Near Hero Honda Showroom","Dehradun","Uttarakhand","248001","India","30.305819","78.0137979","6230896757 / 9536875895","","dehradun@v2kart.com","https://v2retail.com","2","v2-LOGO-5.png","1","","{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}","0","v2-retail-ltd-ht18-dehradun","","","null",""
"50","V2 Retail Ltd. (HU34)","HU34","23, Asuran Chowk, Medical Road","Gorakhpur","Uttar Pradesh","273006","India","26.768913","83.3793289","9873117652 / 8181906940","","gorakhpur2@v2kart.com","https://v2retail.com","2","v2-LOGO-5.png","1","","{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}","0","v2-retail-ltd-hu34-gorakhpur","","","null",""
"39","V2 Retail Ltd. (HU36)","HU36","Opposite Adarsh Tower, Wajid Pur Tiraha","Jaunpur","Uttar Pradesh","222002","India","25.7369155","82.6829052","9821036392 / 7275394505","","jaunpur@v2kart.com","https://v2retail.com","2","v2-LOGO-5.png","1","","{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}","0","v2-retail-ltd-hu36-jaunpur","","","null",""
"44","V2 Retail Ltd. (HU41)","HU41","Lanka Bhu Main Road, Lanka","Varanasi","Uttar Pradesh","221005","India","25.27991867","83.00238037","7011841115 / 6386829296","","varanasi@v2kart.com","https://v2retail.com","2","v2-LOGO-5.png","1","","{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}","0","v2-retail-ltd-hu41-varanasi","","","null",""
"140","V2 Retail Ltd. (HU44)","HU44","Mauza Vill.-Sikanderpur, Pargana","Gazipur","Uttar Pradesh","233224","India","25.4631","83.4554","6393274994 / 7393998778","","gazipur@v2kart.com","https://v2retail.com","2","v2-LOGO-5.png","1","","{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}","0","v2-retail-ltd-hu44-gazipur","","","null",""
"35","V2 Retail Ltd. (HU45)","HU45","Ajit Nagar, Belhaghat, Pratap Garh, Landmark - Janki Mandir","Pratapgarh","Uttar Pradesh","230001","India","25.9283378","82.004003","8076503981 / 9889641902","","pratapgarh@v2kart.com","https://v2retail.com","2","v2-LOGO-5.png","1","","{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}","0","v2-retail-ltd-hu45-pratapgarh","","","null",""
"37","V2 Retail Ltd. (HU48)","HU48","Village - Sisani, Akbarpur, Sisane Akbarpur, Ambedkar Nagar","Akabpur","Uttar Pradesh","224146","India","26.4238921","82.535716","9795485869 / 9525794815","","akbarpur@v2kart.com","https://v2retail.com","2","v2-LOGO-5.png","1","","{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}","0","v2-retail-ltd-hu48-akabpur","","","null",""
"138","V2 Retail Ltd. (HU49)","HU49","Janki Plaza, Bahrakh","Bahraich","Uttar Pradesh","271801","India","27.5293","81.814","9120318676 / 8858300072","","bahraich@v2kart.com","https://v2retail.com","2","v2-LOGO-5.png","1","","{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}","0","v2-retail-ltd-hu49-bahraich","","","null",""
"52","V2 Retail Ltd. (HU54)","HU54","Subhash Chowk, Mouza Padrauna","Padrona","Uttar Pradesh","274304","India","26.8960968","83.9785992","9140640162 / 7909007476","","padrauna@v2kart.com","https://v2retail.com","2","v2-LOGO-5.png","1","","{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}","0","v2-retail-ltd-hu54-padrona","","","null",""
"41","V2 Retail Ltd. (HU55)","HU55","DLW Road, Chitaipur Cuaraha, Near Pragati Public School","Varanasi","Uttar Pradesh","221005","India","25.2721137","82.9669394","9125386181","","varanasi3@v2kart.com","https://v2retail.com","2","v2-LOGO-5.png","1","","{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}","0","v2-retail-ltd-hu55-varanasi","","","null",""
"29","V2 Retail Ltd. (HU57)","HU57","Saraswati Puram, Viswas Sweet, 60 Ft Road, Jankipuram Extension","Lucknow","Uttar Pradesh","226021","India","26.9319741","80.9461669","8173856458","","lucknow4@v2kart.com","https://v2retail.com","2","v2-LOGO-5.png","1","","{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}","0","v2-retail-ltd-hu57-lucknow","","","null",""
"47","V2 Retail Ltd. (HU58)","HU58","Chakla, Sadar","Azamgarh","Uttar Pradesh","276001","India","26.0747693","83.1867135","7388295777 / 7007691145","","azamgarh2@v2kart.com","https://v2retail.com","2","v2-LOGO-5.png","1","","{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}","0","v2-retail-ltd-hu58-azamgarh","","","null",""
"40","V2 Retail Ltd. (HU59)","HU59","Vill-Sival Station, Tappa Havli, Pragana Basti Puraba, District Basti","Basti","Uttar Pradesh","272001","India","26.7924955","82.7228004","8173813987 / 9910580065","","basti@v2kart.com","https://v2retail.com","2","v2-LOGO-5.png","1","","{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}","0","v2-retail-ltd-hu59-basti","","","null",""
"31","V2 Retail Ltd. (HU61)","HU61","Near Fire Station, Degree College Chowk","Raibarely","Uttar Pradesh","229001","India","26.2170347","81.2456788","7906747319 / 7905982343","","raibarelli@v2kart.com","https://v2retail.com","2","v2-LOGO-5.png","1","","{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}","0","v2-retail-ltd-hu61-raibarely","","","null",""
"139","V2 Retail Ltd. (HU64)","HU64","Purainiya Talab, Balrampur, Tahsil &amp;District Balrampur","Balrampur","Uttar Pradesh","271201","India","27.4306759","82.1864107","8808107298 / 6393948012","","balrampur@v2kart.com","https://v2retail.com","2","v2-LOGO-5.png","1","","{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}","0","v2-retail-ltd-hu64-balrampur","","","null",""
"33","V2 Retail Ltd. (HU65)","HU65","Mohalla Katra, Pargana &amp;Tehsil - Sadar, District Prayagraj","Pryagraj","Uttar Pradesh","211002","India","25.4638517","81.8534727","7717739235 / 7860612108","","prayagraj@v2kart.com","https://v2retail.com","2","v2-LOGO-5.png","1","","{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}","0","v2-retail-ltd-hu65-pryagraj","","","null",""
"25","V2 Retail Ltd. (HU67)","HU67","Bus Stand Road, Nagar Palika, Opp. Aryavart Bank","Lakhimpur","Uttar Pradesh","262701","India","27.9451881","80.7807601","9457489801 / 9616274371","","lakhimpur@v2kart.com","https://v2retail.com","2","v2-LOGO-5.png","1","","{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}","0","v2-retail-ltd-hu67-lakhimpur","","","null",""
