id,zone_id,external_id,name,slug,description,mobile,landline,address,locality,landmark,city,state,region,country,pincode,lat,long,timings,webpage,exclusive,company_name,branch_store_img,branch_display_number,maps_url,average_rating,total_reviews
413b9fbe-0870-4eff-aaf7-44771cb3d7f9,01ca273f-610c-4686-a319-46317c4515b8,p450,Pantaloons,pantaloons-6p0205vc4n8f9ee,,07506932672,,"Bearing No-FP 58-60, Commercial Plot, The Retail Park",Bopal,Opposite Bharat Petroleum,ahmedabad,gujarat,west,in,380058,23.031259,72.470823,"{""Sunday"":{""open"":true,""timings"":[""11:00"",""21:30""]},""Monday"":{""open"":true,""timings"":[""11:00"",""21:30""]},""Tuesday"":{""open"":true,""timings"":[""11:00"",""21:30""]},""Wednesday"":{""open"":true,""timings"":[""11:00"",""21:30""]},""Thursday"":{""open"":true,""timings"":[""11:00"",""21:30""]},""Friday"":{""open"":true,""timings"":[""11:00"",""21:30""]},""Saturday"":{""open"":true,""timings"":[""11:00"",""21:30""]}}",True,True,Pantaloons,,,https://maps.google.com/maps?cid=3501197957262787659,4.201612903225807,124
420e3f3a-a66e-43f7-8ee5-2cdcdd94c1a6,01ca273f-610c-4686-a319-46317c4515b8,p352,Pantaloons,pantaloons-j7us81gepcltpbf,,07771934101,,"Sheet No 43, Plot No 539/1, Grand Shopping Mall",Nayaganj,Near Gauri Shankar Mandir,raigarh,chhattisgarh,west,in,496001,21.89515342,83.39575192,,True,True,Pantaloons,,,https://maps.google.com/maps?cid=14072196515780735521,4.4,35
4214ec87-4dda-4bca-b69d-2d2578d36225,01ca273f-610c-4686-a319-46317c4515b8,p699,Pantaloons,pantaloons-dht1gw2mbiavfwe,,06292312714,,"Furtune Plaza, Ground Floor & First Floor, Nachan Road",Benachity,Near Bhringi kalibari,durgapur,west bengal,east,in,713213,23.5563691,87.2743784,,True,True,Pantaloons,,,https://maps.google.com/maps?cid=15198843925786687951,3.764705882352941,17
42db9edf-8adb-4dd9-9f45-a12390fc5ef4,01ca273f-610c-4686-a319-46317c4515b8,p221,Pantaloons,pantaloons-klwvt51fuxrip63,,05102980254,,"Ambrosia Heights, Elite Sipri Road",Civil Lines,Near Income Tax Office,jhansi,uttar pradesh,north,in,284001,25.44929904,78.56430323,,True,True,Pantaloons,,,https://maps.google.com/maps?cid=16084717293055564514,3.9801375095492744,1309
43602d6c-422d-4dc3-9778-5291d58c2b81,01ca273f-610c-4686-a319-46317c4515b8,p387,Pantaloons,pantaloons-28u0cy6qifwcuub,,07596039233,,"Dev Tower, 1 UK Dutta Road",Rajbari,Near by Dum Dum Municipality,kolkata,west bengal,east,in,700028,22.63541654,88.41771631,,True,True,Pantaloons,,,https://maps.google.com/maps?cid=7365151369590795863,4.135076252723311,459
438c5020-a90c-43a1-b370-b923af3bd2da,01ca273f-610c-4686-a319-46317c4515b8,p142,Pantaloons,pantaloons-u6x55ljihxq97k9,,08867702997,,"No 456, Brough Road",GH Roundana,Inside the Lotus Enclave,erode,tamil nadu,south,in,638001,11.34086799,77.71807576,,True,True,Pantaloons,,,https://maps.google.com/maps?cid=5420312718472309254,4.0,792
43f2caf9-0d52-47eb-94d5-f074cf8f1424,01ca273f-610c-4686-a319-46317c4515b8,p672,Pantaloons,pantaloons-qznc3sznyzqw59u,,01141548114,,"Ground Floor and First Floor, Emaya Mall, Plot No 1, Between Block BG 1 and BG 2",Paschim Vihar,Nearby Pragati Apartment,new delhi,delhi,north,in,110063,28.66805102,77.11151875,,True,True,Pantaloons,,,https://maps.google.com/maps?cid=606186489289666268,4.933510638297872,376
4533ef72-4d41-4abd-9678-d9fa3ebce1b2,01ca273f-610c-4686-a319-46317c4515b8,p053,Pantaloons,pantaloons-u2qt4bvbosqlnr4,,09000973123,,"First Floor, Inorbit Mall",Madhapur,Opposite Durgam Cheruvu,hyderabad,telangana,south,in,500081,17.43518975,78.38673126,,True,True,Pantaloons,,,https://maps.google.com/maps?cid=7212387790300338770,4.067204301075269,1860
455d520d-798c-44dd-bf0b-e1aff9f7fba7,01ca273f-610c-4686-a319-46317c4515b8,p527,Pantaloons,pantaloons-nil9o48gxu96cc7,,8657992107,,"Cinezza Multiplex, Dandi Road",Jahangirabad,Nearby Aaswad Sweet & Spicey Hub,surat,gujarat,west,in,395005,21.22958194,72.77845471,,True,True,Pantaloons,,,https://maps.google.com/maps?cid=12898935107844221213,4.297029702970297,101
46132e4b-9d7b-4af9-9bd8-571b5726bc7f,01ca273f-610c-4686-a319-46317c4515b8,p194,Pantaloons,pantaloons-5uai2xok5lkdbgz,,08108694345,,Palladium Business Hub,Chandkheda,Opposite 4D Mall,ahmedabad,gujarat,west,in,380005,23.10408415,72.59404416,"{""Sunday"":{""open"":true,""timings"":[""10:30"",""22:00""]},""Monday"":{""open"":true,""timings"":[""10:30"",""22:00""]},""Tuesday"":{""open"":true,""timings"":[""10:30"",""22:00""]},""Wednesday"":{""open"":true,""timings"":[""10:30"",""22:00""]},""Thursday"":{""open"":true,""timings"":[""10:30"",""22:00""]},""Friday"":{""open"":true,""timings"":[""10:30"",""22:00""]},""Saturday"":{""open"":true,""timings"":[""10:30"",""22:00""]}}",True,True,Pantaloons,,,https://maps.google.com/maps?cid=1804640579013557605,4.114592274678111,2330
46856e61-81e1-434d-a6ca-eb5b7bbf3409,01ca273f-610c-4686-a319-46317c4515b8,p680,Pantaloons,pantaloons-dds3ufp7num5i0p,,06366238251,,"Karakambadi Road, Opposite Nandhini Bakery",Akkarampalle,Near Leela Spicy,tirupati,andhra pradesh,south,in,517507,13.64535988,79.43818712,,True,True,Pantaloons,,,https://maps.google.com/maps?cid=2522488665716323709,4.892057026476579,491
46e5732e-1978-4e8e-a651-4c26161eb481,01ca273f-610c-4686-a319-46317c4515b8,p095,Pantaloons,pantaloons-1bzvpja1waq2lnt,,09513703069,,"Express Avenue Mall, LGF, Whites Road",Royapettah,Inside Express Avenue,chennai,tamil nadu,south,in,600014,13.05869193,80.26330934,,True,True,Pantaloons,,,https://maps.google.com/maps?cid=18314367908253401210,4.064724919093851,927
474c2272-2ba2-44b8-944f-0bf3c1b8823a,01ca273f-610c-4686-a319-46317c4515b8,p032,Pantaloons,pantaloons-fizqgwfawksk8et,,08792957075,,"Shop No 3032, Brookefield Mall",Whitefield,Near Kundenahalli Gate,bengaluru,karnataka,south,in,560037,12.96632165,77.71789644,,True,True,Pantaloons,,,https://maps.google.com/maps?cid=1636676788182976647,3.966666666666667,60
47d30185-603a-443f-81f8-38719caee034,01ca273f-610c-4686-a319-46317c4515b8,p698,Pantaloons,pantaloons-m7g7oyqy4kzqzdn,,06292328330,,"Plot No 81A, Rashbehari Avenue Main Road, Police Station – Tollygunge",Kalighat,Near By Senco Gold,kolkata,west bengal,east,in,700026,22.517342,88.350682,,True,True,Pantaloons,,,https://maps.google.com/maps?cid=6165339293653097488,4.367088607594937,79
48c72335-880d-4e2a-88ea-e7405f06cbb8,01ca273f-610c-4686-a319-46317c4515b8,p006,Pantaloons,pantaloons-na0162dovn91m82,,07605007901,,"22, Park Street Area, Near Metro Station Maidan",Camac Street,Nearby Bardhan Market,kolkata,west bengal,east,in,700016,22.54660892,88.3531756,"{""Sunday"":{""open"":true,""timings"":[""11:00"",""21:30""]},""Monday"":{""open"":true,""timings"":[""11:00"",""21:30""]},""Tuesday"":{""open"":true,""timings"":[""11:00"",""21:30""]},""Wednesday"":{""open"":true,""timings"":[""11:00"",""21:30""]},""Thursday"":{""open"":true,""timings"":[""11:00"",""21:30""]},""Friday"":{""open"":true,""timings"":[""11:00"",""21:30""]},""Saturday"":{""open"":true,""timings"":[""11:00"",""21:30""]}}",True,True,Pantaloons,,,https://maps.google.com/maps?cid=15541648506487477585,4.240475547149419,7402
49b98897-12eb-4e00-87d1-4eb2def41667,01ca273f-610c-4686-a319-46317c4515b8,p306,Pantaloons,pantaloons-9u35rvizktacvd6,,05812583053,,Pilibhit Bypass Road,Mahanagar Colony,Located in Pheonix United Mall,bareilly,uttar pradesh,north,in,243001,28.39469615,79.45700272,,True,True,Pantaloons,,,https://maps.google.com/maps?cid=13298299224602862756,4.661290322580645,372
4a73d429-01f0-4816-aef0-8d2b81c618f9,01ca273f-610c-4686-a319-46317c4515b8,p356,Pantaloons,pantaloons-q19gl8tefs83dcj,,09513703077,,"No 5/360, Rajiv Gandhi Salai, Okkiyam",Thoraipakkam,Opposite Holiday Inn Express Hotel,chennai,tamil nadu,south,in,600097,12.93033067,80.23203558,,True,True,Pantaloons,,,https://maps.google.com/maps?cid=4039570440888499805,3.945432977461447,843
4aa6e2cf-17a9-4c7d-8e3d-78bc66ce4cdd,01ca273f-610c-4686-a319-46317c4515b8,p342,Pantaloons,pantaloons-6kdu312p5x58rqc,,08657959735,,"Shop No 01,02,03, First Floor, K Star Mall, VN Purav Marg",Chembur,Near Diamon Garden,mumbai,maharashtra,west,in,400071,19.05217129,72.90173912,"{""Monday"":{""open"":true,""timings"":[""12:00"",""21:30""]},""Tuesday"":{""open"":true,""timings"":[""12:00"",""21:30""]},""Wednesday"":{""open"":true,""timings"":[""12:00"",""21:30""]},""Thursday"":{""open"":true,""timings"":[""12:00"",""21:30""]},""Friday"":{""open"":true,""timings"":[""12:00"",""21:30""]},""Saturday"":{""open"":true,""timings"":[""11:00"",""21:30""]},""Sunday"":{""open"":true,""timings"":[""11:00"",""21:30""]}}",True,True,Pantaloons,,,https://maps.google.com/maps?cid=4050505146059025326,3.922382671480144,554
4affd333-3265-4bb0-90dd-5a3cae6be32c,01ca273f-610c-4686-a319-46317c4515b8,p118,Pantaloons,pantaloons-snpn32pi3gvclll,,05912456990,,"Shop No 290/291, Kanth Road, Near Akbar Kila",Ram Ganga Viha,Opposite Surabhi Nursing Home,moradabad,uttar pradesh,north,in,244001,28.86620661,78.74849475,,True,True,Pantaloons,,,https://maps.google.com/maps?cid=10921561114090738843,4.073536526366715,2067
4c2c3ba6-7d71-4c70-b298-da3bfdf83ee3,01ca273f-610c-4686-a319-46317c4515b8,p148,Pantaloons,pantaloons-qtke93p47eg62og,,07605009347,,"Goldighi Mall, First Floor and Second Floor",Nazirpatty,Beside Premtala Point,silchar,assam,east,in,788001,24.82295968,92.79967398,"{""Sunday"":{""open"":true,""timings"":[""11:30"",""21:00""]},""Monday"":{""open"":true,""timings"":[""11:30"",""21:00""]},""Tuesday"":{""open"":true,""timings"":[""11:30"",""21:00""]},""Wednesday"":{""open"":true,""timings"":[""11:30"",""21:00""]},""Thursday"":{""open"":true,""timings"":[""11:30"",""21:00""]},""Friday"":{""open"":true,""timings"":[""11:30"",""21:00""]},""Saturday"":{""open"":true,""timings"":[""11:30"",""21:00""]}}",True,True,Pantaloons,,,https://maps.google.com/maps?cid=5119227967198431706,4.333333333333333,93
4c6394c2-4a6f-4e26-8dde-b77ef9645eac,01ca273f-610c-4686-a319-46317c4515b8,p182,Pantaloons,pantaloons-s0cvjohahcjqlcw,,05713500798,,"Shop No 1247/2, Ramghat Road",Vidya Nagar Colony,Opposite KK Hospital,aligarh,uttar pradesh,north,in,202001,27.89663617,78.09145221,,True,True,Pantaloons,,,https://maps.google.com/maps?cid=6804612802085325291,3.898049645390071,1128
4cd2d14e-a56a-44bb-bae4-09e7f43c2c10,01ca273f-610c-4686-a319-46317c4515b8,p633,Pantaloons,pantaloons-s91gw44erpr9401,,08904932097,,"Shop No 36/1663/1, Kuruppam Road",Thekkinkadu Maidan,Near Hotel Garden,thrissur,kerala,south,in,680001,10.52076808,76.21220477,,True,True,Pantaloons,,,https://maps.google.com/maps?cid=4263613202037177962,3.960526315789474,76
4dfb527b-1143-4202-87f5-5fd5de1d6a5f,01ca273f-610c-4686-a319-46317c4515b8,p548,Pantaloons,pantaloons-66gy5mj806qxxdk,,08657901781,,"FF & SF, Plot No 170, RNT Marg",South Tukoganj,Opposite Ravindra Natya Grah,indore,madhya pradesh,west,in,452001,22.71846527,75.87142446,,True,True,Pantaloons,,,https://maps.google.com/maps?cid=4652264014090396471,4.0,5
4e616eb8-faf2-4c9e-814c-7bba933c4f79,01ca273f-610c-4686-a319-46317c4515b8,p493,Pantaloons,pantaloons-q9hwsslei1bfdvr,,08951964306,,"UGF, 11, 12 & 13, 7, Orion Uptown Mall, Old Madras Road",Sannatammanahalli,Near Hoskote Toll Gate,bengaluru,karnataka,south,in,562129,13.05518984,77.76398744,,True,True,Pantaloons,,,https://maps.google.com/maps?cid=476295756310858654,4.0,13
4e8146df-30ae-47ef-8d15-abae5c3afb00,01ca273f-610c-4686-a319-46317c4515b8,p483,Pantaloons,pantaloons-j6b17yu0uegslwc,,08588961911,,"Opulent Mall, Unit No 23, 24, 25 on Ground Floor & 17, 18, 21, 22 on First Floor And 5, 6, 7, 8 on Second Floor, GT Road",Gandhi Nagar,Near D Mart,ghaziabad,uttar pradesh,north,in,201001,28.65411481,77.43660315,,True,True,Pantaloons,,,https://maps.google.com/maps?cid=1090761871422704522,4.889908256880734,109
4eef17f9-35ac-459c-8fe1-02343392c890,01ca273f-610c-4686-a319-46317c4515b8,p539,Pantaloons,pantaloons-cr18benad8c66yz,,09739800078,,"SY No 153/1, GF & FF, Neeladri Road, Doddathogur, Begur Hobli",Electronic City Phase 1,Near PCR Garden,bengaluru,karnataka,south,in,560100,12.84341651,77.6443591,,True,True,Pantaloons,,,https://maps.google.com/maps?cid=11849577119752057581,4.084745762711864,177
4ff19fd2-f396-4997-bc82-146015391205,01ca273f-610c-4686-a319-46317c4515b8,p089,Pantaloons,pantaloons-df0onp9r33o7qls,,07906724330,,"ASJ Grand Plaza Mall, Ground Floor, Bhopa Road",Dwarika Puri,Opposite to Radiant Hotel,muzaffarnagar,uttar pradesh,north,in,251001,29.47303781,77.71535281,,True,True,Pantaloons,,,https://maps.google.com/maps?cid=15532497258091955651,4.21,100
52d4edef-d3c4-4d57-bf8d-f01340a19ca9,01ca273f-610c-4686-a319-46317c4515b8,p107,Pantaloons,pantaloons-tj0galn2rw08o06,,07707017181,,"Khata No 179 & 314, Plot No 530, 536 & 540, Spring City Mall, Doranda Main Road",Hinoo,Near INOX Theater,ranchi,jharkhand,east,in,834002,23.33304369,85.3171914,,True,True,Pantaloons,,,https://maps.google.com/maps?cid=11055994165215312771,4.160714285714286,56
546374dd-77e1-4b93-965f-2dc0dc960f59,01ca273f-610c-4686-a319-46317c4515b8,p324,Pantaloons,pantaloons-3w07hn2yf8ideid,,04362226334,,"Muthu Complex, No 243, Cauveri Nagar, Pudukkottai Road",Annai Sathya Nagar,Opposite New Housing Unit,thanjavur,tamil nadu,south,in,613005,10.75177186,79.11967072,,True,True,Pantaloons,,,https://maps.google.com/maps?cid=13533444656606229593,3.897239263803681,652
55d978c6-e764-421a-b9f7-20b51569d3d4,01ca273f-610c-4686-a319-46317c4515b8,p476,Pantaloons,pantaloons-8doxqomasd820iu,,08961616125,,"Ground Floor, First Floor & Second Floor, Station Road",S M Pally,Near Kani More,malda,west bengal,east,in,732101,25.00933627,88.13560476,"{""Sunday"":{""open"":true,""timings"":[""12:00"",""21:30""]},""Monday"":{""open"":true,""timings"":[""12:00"",""21:30""]},""Tuesday"":{""open"":true,""timings"":[""12:00"",""21:30""]},""Wednesday"":{""open"":true,""timings"":[""12:00"",""21:30""]},""Thursday"":{""open"":true,""timings"":[""12:00"",""21:30""]},""Friday"":{""open"":true,""timings"":[""12:00"",""21:30""]},""Saturday"":{""open"":true,""timings"":[""12:00"",""21:30""]}}",True,True,Pantaloons,,,https://maps.google.com/maps?cid=16070252853705361157,4.052505966587113,419
56ac0cff-39f1-4d32-8d9e-2e3e0114878b,01ca273f-610c-4686-a319-46317c4515b8,p319,Pantaloons,pantaloons-elrj2iftj99za9v,,09355968370,,"Raghunath City Mall, Khatyari Mall Road",Vivekanand Puri,Near by Akashvani Radio,almora,uttarakhand,north,in,263301,29.58988947,79.64312674,,True,True,Pantaloons,,,https://maps.google.com/maps?cid=6860216593699582696,4.2388059701492535,67
56b339a3-6329-4b66-8674-6bffd39f3483,01ca273f-610c-4686-a319-46317c4515b8,p317,Pantaloons,pantaloons-8nky6es5ewwuk65,,08352261753,,"Patil Planet Mall, Ground Floor, BM Patil Road",Banjara Nagar,Near Banjara Cross Road,vijayapura,karnataka,south,in,586103,16.85052189,75.71195039,,True,True,Pantaloons,,,https://maps.google.com/maps?cid=15969155514904688654,4.4,20
57d63166-15e3-4c89-b85b-5b945c710779,01ca273f-610c-4686-a319-46317c4515b8,p485,Pantaloons,pantaloons-l4p3bccinfra2ob,,09147328623,,"Central Bank Complex, N Ahmed Road",Deccapatty,Near Central Bank,nagaon,assam,east,in,782001,26.34584215,92.68529399,,True,True,Pantaloons,,,https://maps.google.com/maps?cid=13774207036992900983,4.067415730337078,89
58490b6c-16e1-4579-88fc-942cf491c000,01ca273f-610c-4686-a319-46317c4515b8,p238,Pantaloons,pantaloons-4l3b510em0r5s0r,,8657959681,,"Ground Floor, Oculus Mall, Subhas Chandra Bose Marg, Madhuban Circle",Adajan Gam,Nearby People's Dine Restaurent,surat,gujarat,west,in,395009,21.190109,72.789349,,True,True,Pantaloons,,,https://maps.google.com/maps?cid=7681731738415923200,4.237113402061856,97
5996d60d-fd39-4aab-989a-811be42ee4b6,01ca273f-610c-4686-a319-46317c4515b8,p242,Pantaloons,pantaloons-xnm1sw5bcxh4lpu,,09513703057,,"No 97, Kemp Fort Mall",HAL Old Airport Road,Near Shiva Temple,bengaluru,karnataka,south,in,560017,12.95896626,77.6567817,,True,True,Pantaloons,,,https://maps.google.com/maps?cid=4168072484237187116,3.944692239072257,1121
59ca3671-1c6b-4d9c-9ba4-e26cdf741f9d,01ca273f-610c-4686-a319-46317c4515b8,p404,Pantaloons,pantaloons-3kb460esne1jnru,,09695706853,,"Ground And First Floor, H N Singh Chauraha, Medical College Road",Basharatpur,Near One India Family Mart,gorakhpur,uttar pradesh,north,in,273006,26.78706573,83.38596058,,True,True,Pantaloons,,,https://maps.google.com/maps?cid=6004717531401938852,4.181286549707602,342
5b167594-8c9b-4b68-9a7b-f351c3d523ee,01ca273f-610c-4686-a319-46317c4515b8,p378,Pantaloons,pantaloons-kngn01r0kh3ib8d,,09513703097,,"Shop No 610, Jeevan Krishna Complex, Vinayaka Layout, 80 Feet Main Road",Nagar Bhavi,Near GM Hospital,bengaluru,karnataka,south,in,560072,12.9611645,77.51206179,,True,True,Pantaloons,,,https://maps.google.com/maps?cid=8751446813484336621,3.2363636363636363,55
5b670b56-5b68-4f91-94cc-fb3789552d91,01ca273f-610c-4686-a319-46317c4515b8,w008,Pantaloons,pantaloons-uuz3ocdv3zd37lo,,09901859996,,"Royal Meenakshi Mall, Survey No 63, Second Floor, Bannerghatta Road",Hulimavu,Near by Meenakshi Temple,bengaluru,karnataka,south,in,560076,12.87580546,77.59544193,,True,True,Pantaloons,,,https://maps.google.com/maps?cid=17437363897417518529,4.048906048906049,777
5b6fa69e-6214-464f-9f63-54dc6400c90b,01ca273f-610c-4686-a319-46317c4515b8,p318,Pantaloons,pantaloons-ivv3zsuzjhpcxmw,,08846794001,,"82° East SRMT Mall, Door No 4-21",Ramanayapeta,Near by Sarpavaram Junction,kakinada,andhra pradesh,south,in,533003,16.99833703,82.24353807,,True,True,Pantaloons,,,https://maps.google.com/maps?cid=7211488104307215089,3.90625,32
5cabb2d4-075c-49c2-9bd3-4e09ece743c7,01ca273f-610c-4686-a319-46317c4515b8,p613,Pantaloons,pantaloons-1wmrtqr4j37b71c,,09731053307,,"Survey No S78/8405, Plot No 5, Ward No 32, Ram Nagar, MRC Colony, New Trunk Road, Infantry Main Road",Siddartha Nagar,Behind Vasavi School,ballari,karnataka,south,in,583104,15.15158197,76.90205603,,True,True,Pantaloons,,,https://maps.google.com/maps?cid=4010558218514590950,4.834375,320
5d41b0d4-b712-415c-8fac-be39b29a55b6,01ca273f-610c-4686-a319-46317c4515b8,p336,Pantaloons,pantaloons-co913nwewbybg93,,08414868469,,Circular Road,Peseyie Complex,Near Metro Hospital,dimapur,nagaland,east,in,797112,25.91334496,93.71674458,"{""Sunday"":{""open"":true,""timings"":[""10:00"",""19:00""]},""Monday"":{""open"":true,""timings"":[""10:00"",""19:00""]},""Tuesday"":{""open"":true,""timings"":[""10:00"",""19:00""]},""Wednesday"":{""open"":true,""timings"":[""10:00"",""19:00""]},""Thursday"":{""open"":true,""timings"":[""10:00"",""19:00""]},""Friday"":{""open"":true,""timings"":[""10:00"",""19:00""]},""Saturday"":{""open"":true,""timings"":[""10:00"",""19:00""]}}",True,True,Pantaloons,,,https://maps.google.com/maps?cid=15901497488201451581,3.8547215496368037,413
5e217714-f2a5-4e1b-884d-68bb6ec100ae,01ca273f-610c-4686-a319-46317c4515b8,p331,Pantaloons,pantaloons-bseiybm88qv8e23,,08419912439,,"Plot No 141, Old Rajshri Cinema",Sector 21,Located in RWorld 21 Mall,gandhinagar,gujarat,west,in,382021,23.23126629,72.66829011,"{""Sunday"":{""open"":true,""timings"":[""10:30"",""22:00""]},""Monday"":{""open"":true,""timings"":[""10:30"",""22:00""]},""Tuesday"":{""open"":true,""timings"":[""10:30"",""22:00""]},""Wednesday"":{""open"":true,""timings"":[""10:30"",""22:00""]},""Thursday"":{""open"":true,""timings"":[""10:30"",""22:00""]},""Friday"":{""open"":true,""timings"":[""10:30"",""22:00""]},""Saturday"":{""open"":true,""timings"":[""10:30"",""22:00""]}}",True,True,Pantaloons,,,https://maps.google.com/maps?cid=1139206959451959025,4.108080808080808,990
5e4693e8-7d6f-448a-b28d-16fa6f02427c,01ca273f-610c-4686-a319-46317c4515b8,p140,Pantaloons,pantaloons-sdnjkh154gxfjhe,,07290067219,,"Door No 58/12, A1",Gandhinagar,Near Sigra Chauraha,varanasi,uttar pradesh,north,in,221010,25.31121492,82.98702518,,True,True,Pantaloons,,,https://maps.google.com/maps?cid=14685439233197548387,4.064215914378781,2149
5e638e05-8dca-4315-aea7-fca08f8ab193,01ca273f-610c-4686-a319-46317c4515b8,p266,Pantaloons,pantaloons-j7kfqlhue6epxra,,01542474560,,"Mahalaxmi Complex, Shop No 1, Opposite New Cloth Market",New Dhan Mandi,Near Baba Ramdev Mandir,sri ganganagar,rajasthan,north,in,335001,29.91465819,73.87503625,,True,True,Pantaloons,,,https://maps.google.com/maps?cid=11082920529600699225,4.537491705374917,1507
5e67c649-f6fd-4b5f-9b54-0aa7af759385,01ca273f-610c-4686-a319-46317c4515b8,p132,Pantaloons,pantaloons-czf9iua7ad66yym,,01415156893,,"Triton Mall, Shop No G25 On the Ground Floor, Shop No F25 on the First Floor, Shop No S25 On Second Floor",Chomu Pulia,Near Jhotwara Flyover,jaipur,rajasthan,north,in,302012,26.9421255,75.7712351,,True,True,Pantaloons,,,https://maps.google.com/maps?cid=16654439405523287850,4.652414486921529,3976
5ec53140-0cfb-4805-8e32-1c6b2d7043ef,01ca273f-610c-4686-a319-46317c4515b8,p376,Pantaloons,pantaloons-jpt2bcur957uf6x,,07406278210,,"House No 2-6-306, Mainer Hotel",Mukurampur,Opposite SBI Bank,karimnagar,telangana,south,in,505001,18.43757679,79.12706984,,True,True,Pantaloons,,,https://maps.google.com/maps?cid=7134007001225992332,3.7454545454545456,55
5f4f16cf-8a56-4245-8960-56b5f6cf50f6,01ca273f-610c-4686-a319-46317c4515b8,p399,Pantaloons,pantaloons-yzaq7tstts6e28i,,09513400522,,"TGV Anantha City Square Mall, Door No 40/37-M, Serial No 177&192, 4A, New Bus Stand Road",River View Colony,Near Sri Rama Theater,kurnool,andhra pradesh,south,in,518004,15.82681048,78.03530468,,True,True,Pantaloons,,,https://maps.google.com/maps?cid=2205352857317545922,4.095505617977528,178
5f866fa6-f25f-4748-a97c-4d116490c66b,01ca273f-610c-4686-a319-46317c4515b8,p286,Pantaloons,pantaloons-v68pqxsf8s7yu5k,,07595041036,,"Susanta Plaza, Ward No 22",Hatthuba,Near Chongda More,habra,west bengal,east,in,743263,22.85733119,88.67094552,,True,True,Pantaloons,,,https://maps.google.com/maps?cid=15235643196475029425,3.996923076923077,975
5f8de834-63ef-48c3-b4bf-319f29969633,01ca273f-610c-4686-a319-46317c4515b8,p543,Pantaloons,pantaloons-5q1z8dqvkjkxsrl,,08929301621,,"Under Ground Floor, First and Second Floor, Tirupati Plaza, Plot No B-1/6, C-15, C-16, Kapurthala Main Road",Kapurthala,Near Pragati Bazaar,lucknow,uttar pradesh,north,in,226024,26.88303415,80.94696759,,True,True,Pantaloons,,,https://maps.google.com/maps?cid=13400137514137684424,4.502732240437158,183
6064987b-af00-41fe-ac07-90b154f4c17e,01ca273f-610c-4686-a319-46317c4515b8,p061,Pantaloons,pantaloons-dhjwni7eikivmfp,,09903991040,,"Plot No 32, Jagat Banerjee Ghat Road, Choura Bustee, Jagat",Shibpur,Infront Of Raipur Electronics,howrah,west bengal,east,in,711102,22.5628548,88.3230328,"{""Sunday"":{""open"":true,""timings"":[""11:00"",""21:30""]},""Monday"":{""open"":true,""timings"":[""11:00"",""21:30""]},""Tuesday"":{""open"":true,""timings"":[""11:00"",""21:30""]},""Wednesday"":{""open"":true,""timings"":[""11:00"",""21:30""]},""Thursday"":{""open"":true,""timings"":[""11:00"",""21:30""]},""Friday"":{""open"":true,""timings"":[""11:00"",""21:30""]},""Saturday"":{""open"":true,""timings"":[""11:00"",""21:30""]}}",True,True,Pantaloons,,,https://maps.google.com/maps?cid=13204499897027720440,4.22812953117448,4138
60ef279b-9b40-43fb-9d13-47f601e4ee67,01ca273f-610c-4686-a319-46317c4515b8,p256,Pantaloons,pantaloons-35e3o1e14o0hzhy,,01615045642,,First Floor,Ferozepur Road,Located in MBD Mall,ludhiana,punjab,north,in,141012,30.88567293,75.78818813,,True,True,Pantaloons,,,https://maps.google.com/maps?cid=17875216624743760395,4.797805642633229,638
6114e20f-ebe4-4fe3-b993-d2806b923281,01ca273f-610c-4686-a319-46317c4515b8,p071,Pantaloons,pantaloons-dk3nl1wdjzckuck,,07707017186,,"Eastern Mall, Circular Road",Lalpur,Near Dangratoli Chowk,ranchi,jharkhand,east,in,834001,23.36832816,85.33983013,"{""Sunday"":{""open"":true,""timings"":[""11:00"",""21:30""]},""Monday"":{""open"":true,""timings"":[""11:00"",""21:30""]},""Tuesday"":{""open"":true,""timings"":[""11:00"",""21:30""]},""Wednesday"":{""open"":true,""timings"":[""11:00"",""21:30""]},""Thursday"":{""open"":true,""timings"":[""11:00"",""21:30""]},""Friday"":{""open"":true,""timings"":[""11:00"",""21:30""]},""Saturday"":{""open"":true,""timings"":[""11:00"",""21:30""]}}",True,True,Pantaloons,,,https://maps.google.com/maps?cid=17946281253337726132,4.168198273461432,3591
613a4b5e-18c4-4af4-98d2-3a9a42f73d14,01ca273f-610c-4686-a319-46317c4515b8,p271,Pantaloons,pantaloons-y05mkossftjcpe8,,06289254117,,"Suncity Mall, 556/778, Khaitan No 1, Holding No 125/1",Barasat,Nearby Champadali Bus Stand,kolkata,west bengal,east,in,700124,22.71988839,88.48758984,,True,True,Pantaloons,,,https://maps.google.com/maps?cid=15781212735616551553,4.103139013452915,223
