"id","title","description","street","city","state","postal_code","country","lat","lng","phone","fax","email","website","logo_id","path","marker_id","description_2","open_hours","ordr","slug","brand","special","categories","days_str"
"478","SB-BAGUIHATI","","Rani Tower Building, Vip Road, Opp. Royal Garden Hotel, Sahabagan, Jyangra, Baguihati, Kolkata, West Bengal","BAGUIHATI","WEST BENGAL","700059","India","0","0","9147071270","","","","0","null","1","","{""mon"":[""10:00 AM - 10:00 PM""],""tue"":[""10:00 AM - 10:00 PM""],""wed"":[""10:00 AM - 10:00 PM""],""thu"":[""10:00 AM - 10:00 PM""],""fri"":[""10:00 AM - 10:00 PM""],""sat"":[""10:00 AM - 10:00 PM""],""sun"":[""10:00 AM - 10:00 PM""]}","0","sb-baguihati-baguihati","","","null","Mon, Tues, Wed, Thur, Fri, Sat, Sun"
"482","SB-BAHRAICH","","Choti Bazar Hospital road, near Kumar Talkies, Bahraich","BAHRAICH","UTTAR PRADESH","271801","India","0","0","9073362847","","","","0","null","1","","{""mon"":[""10:00 AM - 10:00 PM""],""tue"":[""10:00 AM - 10:00 PM""],""wed"":[""10:00 AM - 10:00 PM""],""thu"":[""10:00 AM - 10:00 PM""],""fri"":[""10:00 AM - 10:00 PM""],""sat"":[""10:00 AM - 10:00 PM""],""sun"":[""10:00 AM - 10:00 PM""]}","0","sb-bahraich-bahraich","","","null","Mon, Tues, Wed, Thur, Fri, Sat, Sun"
"348","SB-BALANGIR","","Rukmini Complex, Jaganath Para,Near-Jaganath Mandir, Balangir, Odisha, 767001.","BALANGIR","ODISHA","767001","India","0","0","9073911669","","","","0","null","1","","{""mon"":[""10:00 AM - 10:00 PM""],""tue"":[""10:00 AM - 10:00 PM""],""wed"":[""10:00 AM - 10:00 PM""],""thu"":[""10:00 AM - 10:00 PM""],""fri"":[""10:00 AM - 10:00 PM""],""sat"":[""10:00 AM - 10:00 PM""],""sun"":[""10:00 AM - 10:00 PM""]}","0","sb-balangir-balangir","","","null","Mon, Tues, Wed, Thur, Fri, Sat, Sun"
"349","SB-BALUGAON","","I B Road, Jagadamba Cinema Compound,Oppsite - Sbi Bank,Odisha","BALUGAON","ODISHA","752030","India","0","0","7596072378","","","","0","null","1","","{""mon"":[""10:00 AM - 10:00 PM""],""tue"":[""10:00 AM - 10:00 PM""],""wed"":[""10:00 AM - 10:00 PM""],""thu"":[""10:00 AM - 10:00 PM""],""fri"":[""10:00 AM - 10:00 PM""],""sat"":[""10:00 AM - 10:00 PM""],""sun"":[""10:00 AM - 10:00 PM""]}","0","sb-balugaon-balugaon","","","null","Mon, Tues, Wed, Thur, Fri, Sat, Sun"
"350","SB-BALURGHAT","","Maharaja Udyog(City Plaza),New Market(Dunlop More),Balurghat,Dakshin Dinajpur,733101.","BALURGHAT","WEST BENGAL","733101","India","0","0","7603006280","","","","0","null","1","","{""mon"":[""10:00 AM - 10:00 PM""],""tue"":[""10:00 AM - 10:00 PM""],""wed"":[""10:00 AM - 10:00 PM""],""thu"":[""10:00 AM - 10:00 PM""],""fri"":[""10:00 AM - 10:00 PM""],""sat"":[""10:00 AM - 10:00 PM""],""sun"":[""10:00 AM - 10:00 PM""]}","0","sb-balurghat-balurghat","","","null","Mon, Tues, Wed, Thur, Fri, Sat, Sun"
"351","SB-BANGAON","","Bata More, Bangaon North 24 Parganas, West Bengal","BANGAON","WEST BENGAL","743235","India","0","0","6292125841","","","","0","null","1","","{""mon"":[""10:00 AM - 10:00 PM""],""tue"":[""10:00 AM - 10:00 PM""],""wed"":[""10:00 AM - 10:00 PM""],""thu"":[""10:00 AM - 10:00 PM""],""fri"":[""10:00 AM - 10:00 PM""],""sat"":[""10:00 AM - 10:00 PM""],""sun"":[""10:00 AM - 10:00 PM""]}","0","sb-bangaon-bangaon","","","null","Mon, Tues, Wed, Thur, Fri, Sat, Sun"
"352","SB-BANKURA","","Natun Chati,Durga Mela , Bankura, West Bengal-722101.","BANKURA","WEST BENGAL","722101","India","0","0","6292127045","","","","0","null","1","","{""mon"":[""10:00 AM - 10:00 PM""],""tue"":[""10:00 AM - 10:00 PM""],""wed"":[""10:00 AM - 10:00 PM""],""thu"":[""10:00 AM - 10:00 PM""],""fri"":[""10:00 AM - 10:00 PM""],""sat"":[""10:00 AM - 10:00 PM""],""sun"":[""10:00 AM - 10:00 PM""]}","0","sb-bankura-bankura","","","null","Mon, Tues, Wed, Thur, Fri, Sat, Sun"
"353","SB-BARGARH","","Gandhi Chowk,Opp-Gaushala,Bargarh,Odisha","BARGARH","ODISHA","768028","India","0","0","7381437412","","","","0","null","1","","{""mon"":[""10:00 AM - 10:00 PM""],""tue"":[""10:00 AM - 10:00 PM""],""wed"":[""10:00 AM - 10:00 PM""],""thu"":[""10:00 AM - 10:00 PM""],""fri"":[""10:00 AM - 10:00 PM""],""sat"":[""10:00 AM - 10:00 PM""],""sun"":[""10:00 AM - 10:00 PM""]}","0","sb-bargarh-bargarh","","","null","Mon, Tues, Wed, Thur, Fri, Sat, Sun"
"354","SB-BARUIPUR","","Baruipur Kulpi Road, Near -Ajay Sangha Club ,Baruipur - 700144.","BARUIPUR","WEST BENGAL","700144","India","0","0","9051015894","","","","0","null","1","","{""mon"":[""10:00 AM - 10:00 PM""],""tue"":[""10:00 AM - 10:00 PM""],""wed"":[""10:00 AM - 10:00 PM""],""thu"":[""10:00 AM - 10:00 PM""],""fri"":[""10:00 AM - 10:00 PM""],""sat"":[""10:00 AM - 10:00 PM""],""sun"":[""10:00 AM - 10:00 PM""]}","0","sb-baruipur-baruipur","","","null","Mon, Tues, Wed, Thur, Fri, Sat, Sun"
"355","SB-BASIRHAT","","Tulo Patty ,Jamrul Tala Near Sahi Masjid , Basirhat,743411.","BASIRHAT","WEST BENGAL","743411","India","0","0","6292125876","","","","0","null","1","","{""mon"":[""10:00 AM - 10:00 PM""],""tue"":[""10:00 AM - 10:00 PM""],""wed"":[""10:00 AM - 10:00 PM""],""thu"":[""10:00 AM - 10:00 PM""],""fri"":[""10:00 AM - 10:00 PM""],""sat"":[""10:00 AM - 10:00 PM""],""sun"":[""10:00 AM - 10:00 PM""]}","0","sb-basirhat-basirhat","","","null","Mon, Tues, Wed, Thur, Fri, Sat, Sun"
"491","SB-BELTOLA","","BELTOLA (SURVEY ROAD) OPPOSITE OF NEPEDS COLLEGE","BELTOLA","ASSAM","781028","India","26.1262903","91.7973608","9147375731","","","https://stylebaazar.in","0","null","1","","{""mon"":[""10:00 AM - 10:00 PM""],""tue"":[""10:00 AM - 10:00 PM""],""wed"":[""10:00 AM - 10:00 PM""],""thu"":[""10:00 AM - 10:00 PM""],""fri"":[""10:00 AM - 10:00 PM""],""sat"":[""10:00 AM - 10:00 PM""],""sun"":[""10:00 AM - 10:00 PM""]}","0","sb-beltola-beltola","","","null","Mon, Tues, Wed, Thur, Fri, Sat, Sun"
"336","SB-BERHAMPORE","","30,Netaji Road,Khagra,Berhampore,Murshidabad","BERHAMPORE","WEST BENGAL","742103","India","0","0","8584867411","","","","0","null","1","","{""mon"":[""10:00 AM - 10:00 PM""],""tue"":[""10:00 AM - 10:00 PM""],""wed"":[""10:00 AM - 10:00 PM""],""thu"":[""10:00 AM - 10:00 PM""],""fri"":[""10:00 AM - 10:00 PM""],""sat"":[""10:00 AM - 10:00 PM""],""sun"":[""10:00 AM - 10:00 PM""]}","0","sb-berhampore-berhampore","","","null","Mon, Tues, Wed, Thur, Fri, Sat, Sun"
"356","SB-BHAWANIPATNA","","Jagannath temple road, Nandan colony, Bhawanipatna, Pin-766001","BHAWANIPATNA","ODISHA","766001","India","0","0","","","","","0","null","1","","{""mon"":[""10:00 AM - 10:00 PM""],""tue"":[""10:00 AM - 10:00 PM""],""wed"":[""10:00 AM - 10:00 PM""],""thu"":[""10:00 AM - 10:00 PM""],""fri"":[""10:00 AM - 10:00 PM""],""sat"":[""10:00 AM - 10:00 PM""],""sun"":[""10:00 AM - 10:00 PM""]}","0","sb-bhawanipatna-bhawanipatna","","","null","Mon, Tues, Wed, Thur, Fri, Sat, Sun"
"357","SB-BILASIPARA","","J.P Road,Nizamudin Market Complex, Bilasipara ,Assam","BILASIPARA","ASSAM","783348","India","0","0","7596072377","","","","0","null","1","","{""mon"":[""10:00 AM - 10:00 PM""],""tue"":[""10:00 AM - 10:00 PM""],""wed"":[""10:00 AM - 10:00 PM""],""thu"":[""10:00 AM - 10:00 PM""],""fri"":[""10:00 AM - 10:00 PM""],""sat"":[""10:00 AM - 10:00 PM""],""sun"":[""10:00 AM - 10:00 PM""]}","0","sb-bilasipara-bilasipara","","","null","Mon, Tues, Wed, Thur, Fri, Sat, Sun"
"475","SB-BISWANATH CHARILI","","Biswanath Charali,Near To Kajiranga Hotel,Dist-Biswanath,Assam","BISWANATH CHARILI","ASSAM","784176","India","0","0","7605009264","","","","0","null","1","","{""mon"":[""10:00 AM - 10:00 PM""],""tue"":[""10:00 AM - 10:00 PM""],""wed"":[""10:00 AM - 10:00 PM""],""thu"":[""10:00 AM - 10:00 PM""],""fri"":[""10:00 AM - 10:00 PM""],""sat"":[""10:00 AM - 10:00 PM""],""sun"":[""10:00 AM - 10:00 PM""]}","0","sb-biswanath-charili-biswanath-charili","","","null","Mon, Tues, Wed, Thur, Fri, Sat, Sun"
"358","SB-BOBBILI","","Fort Junction,Baljiipeta Main Road,Beside Lokebandhu Residence","BOBBILI","ANDHRA PRADESH","535558","India","0","0","8336961094","","","","0","null","1","","{""mon"":[""10:00 AM - 10:00 PM""],""tue"":[""10:00 AM - 10:00 PM""],""wed"":[""10:00 AM - 10:00 PM""],""thu"":[""10:00 AM - 10:00 PM""],""fri"":[""10:00 AM - 10:00 PM""],""sat"":[""10:00 AM - 10:00 PM""],""sun"":[""10:00 AM - 10:00 PM""]}","0","sb-bobbili-bobbili","","","null","Mon, Tues, Wed, Thur, Fri, Sat, Sun"
"359","SB-BOKARO","","City Center, Sector-4, Bokaro Steel City, Bokaro, Jharkhand","BOKARO","JHARKHAND","827004","India","0","0","9073362416","","","","0","null","1","","{""mon"":[""10:00 AM - 10:00 PM""],""tue"":[""10:00 AM - 10:00 PM""],""wed"":[""10:00 AM - 10:00 PM""],""thu"":[""10:00 AM - 10:00 PM""],""fri"":[""10:00 AM - 10:00 PM""],""sat"":[""10:00 AM - 10:00 PM""],""sun"":[""10:00 AM - 10:00 PM""]}","0","sb-bokaro-bokaro","","","null","Mon, Tues, Wed, Thur, Fri, Sat, Sun"
"360","SB-BOLPUR","","Sriniketan Road, Venus Plaza ,Bolpur, West Bengal, 731204.","BOLPUR","WEST BENGAL","731204","India","0","0","9073341789","","","","0","null","1","","{""mon"":[""10:00 AM - 10:00 PM""],""tue"":[""10:00 AM - 10:00 PM""],""wed"":[""10:00 AM - 10:00 PM""],""thu"":[""10:00 AM - 10:00 PM""],""fri"":[""10:00 AM - 10:00 PM""],""sat"":[""10:00 AM - 10:00 PM""],""sun"":[""10:00 AM - 10:00 PM""]}","0","sb-bolpur-bolpur","","","null","Mon, Tues, Wed, Thur, Fri, Sat, Sun"
"361","SB-BRAHMAPUR [ODISHA]","","Telephone Bhaban Road, Inside Janta City Mall, Berhampur","BRAHMAPUR[ODISHA]","ODISHA","760001","India","0","0","9147005754","","","","0","null","1","","{""mon"":[""10:00 AM - 10:00 PM""],""tue"":[""10:00 AM - 10:00 PM""],""wed"":[""10:00 AM - 10:00 PM""],""thu"":[""10:00 AM - 10:00 PM""],""fri"":[""10:00 AM - 10:00 PM""],""sat"":[""10:00 AM - 10:00 PM""],""sun"":[""10:00 AM - 10:00 PM""]}","0","sb-brahmapur-odisha-brahmapur-odisha","","","null","Mon, Tues, Wed, Thur, Fri, Sat, Sun"
"362","SB-CHAKDAH","","Chakdaha Bongaon Road, Near Manorama diagonastic center,Chakdaha-741222","CHAKDAH","WEST BENGAL","741222","India","0","0","7044091825","","","","0","null","1","","{""mon"":[""10:00 AM - 10:00 PM""],""tue"":[""10:00 AM - 10:00 PM""],""wed"":[""10:00 AM - 10:00 PM""],""thu"":[""10:00 AM - 10:00 PM""],""fri"":[""10:00 AM - 10:00 PM""],""sat"":[""10:00 AM - 10:00 PM""],""sun"":[""10:00 AM - 10:00 PM""]}","0","sb-chakdah-chakdah","","","null","Mon, Tues, Wed, Thur, Fri, Sat, Sun"
"363","SB-CHAKIA","","Block Road Chakia, Senani Market, Near Petrol Pump,","CHAKIA","BIHAR","845412","India","0","0","7596080795","","","","0","null","1","","{""mon"":[""10:00 AM - 10:00 PM""],""tue"":[""10:00 AM - 10:00 PM""],""wed"":[""10:00 AM - 10:00 PM""],""thu"":[""10:00 AM - 10:00 PM""],""fri"":[""10:00 AM - 10:00 PM""],""sat"":[""10:00 AM - 10:00 PM""],""sun"":[""10:00 AM - 10:00 PM""]}","0","sb-chakia-chakia","","","null","Mon, Tues, Wed, Thur, Fri, Sat, Sun"
"364","SB-CHANCHAL","","Collage Road,Beside- S.B.I Bank,Chanchal,West Bengal,732123.","CHANCHAL","WEST BENGAL","732123","India","0","0","7596072376","","","","0","null","1","","{""mon"":[""10:00 AM - 10:00 PM""],""tue"":[""10:00 AM - 10:00 PM""],""wed"":[""10:00 AM - 10:00 PM""],""thu"":[""10:00 AM - 10:00 PM""],""fri"":[""10:00 AM - 10:00 PM""],""sat"":[""10:00 AM - 10:00 PM""],""sun"":[""10:00 AM - 10:00 PM""]}","0","sb-chanchal-chanchal","","","null","Mon, Tues, Wed, Thur, Fri, Sat, Sun"
"466","SB-CHAS","","Check Point, Bedi Market, Main Rd, Near Durga Mandir,Chas,Jharkhand","CHAS","JHARKHAND","827013","India","0","0","9073670553","","","","0","null","1","","{""mon"":[""10:00 AM - 10:00 PM""],""tue"":[""10:00 AM - 10:00 PM""],""wed"":[""10:00 AM - 10:00 PM""],""thu"":[""10:00 AM - 10:00 PM""],""fri"":[""10:00 AM - 10:00 PM""],""sat"":[""10:00 AM - 10:00 PM""],""sun"":[""10:00 AM - 10:00 PM""]}","0","sb-chas-chas","","","null","Mon, Tues, Wed, Thur, Fri, Sat, Sun"
"365","SB-CHHATRAPUR","","Main Road Near Indian Bank, CHHATRAPUR. Odisha","CHHATRAPUR","ODISHA","761020","India","0","0","6292127041","","","","0","null","1","","{""mon"":[""10:00 AM - 10:00 PM""],""tue"":[""10:00 AM - 10:00 PM""],""wed"":[""10:00 AM - 10:00 PM""],""thu"":[""10:00 AM - 10:00 PM""],""fri"":[""10:00 AM - 10:00 PM""],""sat"":[""10:00 AM - 10:00 PM""],""sun"":[""10:00 AM - 10:00 PM""]}","0","sb-chhatrapur-chhatrapur","","","null","Mon, Tues, Wed, Thur, Fri, Sat, Sun"
"366","SB-CHINSURAH","","Hospital Road,Lalanaloy Building,Akhan Bazar,Chinsurah,Hooghly,712101.","CHINSURAH","WEST BENGAL","712101","India","0","0","7044055680","","","","0","null","1","","{""mon"":[""10:00 AM - 10:00 PM""],""tue"":[""10:00 AM - 10:00 PM""],""wed"":[""10:00 AM - 10:00 PM""],""thu"":[""10:00 AM - 10:00 PM""],""fri"":[""10:00 AM - 10:00 PM""],""sat"":[""10:00 AM - 10:00 PM""],""sun"":[""10:00 AM - 10:00 PM""]}","0","sb-chinsurah-chinsurah","","","null","Mon, Tues, Wed, Thur, Fri, Sat, Sun"
"367","SB-CONTAI","","Kumarpur (Junput More ),East Midnapore,Contai, West Bengal -721401. ","CONTAI","WEST BENGAL","721401","India","0","0","7596033695","","","","0","null","1","","{""mon"":[""10:00 AM - 10:00 PM""],""tue"":[""10:00 AM - 10:00 PM""],""wed"":[""10:00 AM - 10:00 PM""],""thu"":[""10:00 AM - 10:00 PM""],""fri"":[""10:00 AM - 10:00 PM""],""sat"":[""10:00 AM - 10:00 PM""],""sun"":[""10:00 AM - 10:00 PM""]}","0","sb-contai-contai","","","null","Mon, Tues, Wed, Thur, Fri, Sat, Sun"
"368","SB-COOCHBEHAR","","Nripendra Narayan Road,Ma Bhabani Chowpathy, Near- Idbi Bank, Coochbehar-736101.","COOCHBEHAR","WEST BENGAL","736101","India","0","0","9073911671","","","","0","null","1","","{""mon"":[""10:00 AM - 10:00 PM""],""tue"":[""10:00 AM - 10:00 PM""],""wed"":[""10:00 AM - 10:00 PM""],""thu"":[""10:00 AM - 10:00 PM""],""fri"":[""10:00 AM - 10:00 PM""],""sat"":[""10:00 AM - 10:00 PM""],""sun"":[""10:00 AM - 10:00 PM""]}","0","sb-coochbehar-coochbehar","","","null","Mon, Tues, Wed, Thur, Fri, Sat, Sun"
"369","SB-CUTTACK","","Badambadi Road, Opp Puri & Angul Bus Stand, Cuttack, Odisha","CUTTACK","ODISHA","753012","India","0","0","9147094458","","","","0","null","1","","{""mon"":[""10:00 AM - 10:00 PM""],""tue"":[""10:00 AM - 10:00 PM""],""wed"":[""10:00 AM - 10:00 PM""],""thu"":[""10:00 AM - 10:00 PM""],""fri"":[""10:00 AM - 10:00 PM""],""sat"":[""10:00 AM - 10:00 PM""],""sun"":[""10:00 AM - 10:00 PM""]}","0","sb-cuttack-cuttack","","","null","Mon, Tues, Wed, Thur, Fri, Sat, Sun"
"462","SB-DABOKA TOWN","","BESIDE BORO MASJID. DOBOKA TOWN","DABOKA TOWN","ASSAM","782440","India","0","0","9147071274","","","","0","null","1","","{""mon"":[""10:00 AM - 10:00 PM""],""tue"":[""10:00 AM - 10:00 PM""],""wed"":[""10:00 AM - 10:00 PM""],""thu"":[""10:00 AM - 10:00 PM""],""fri"":[""10:00 AM - 10:00 PM""],""sat"":[""10:00 AM - 10:00 PM""],""sun"":[""10:00 AM - 10:00 PM""]}","0","sb-daboka-town-daboka-town","","","null","Mon, Tues, Wed, Thur, Fri, Sat, Sun"
"370","SB-DALTONGANJ","","Dharmasala Road,Daltonganj,Jharkhand , 822101.","DALTONGANJ","JHARKHAND","822101","India","0","0","6292145378","","","","0","null","1","","{""mon"":[""10:00 AM - 10:00 PM""],""tue"":[""10:00 AM - 10:00 PM""],""wed"":[""10:00 AM - 10:00 PM""],""thu"":[""10:00 AM - 10:00 PM""],""fri"":[""10:00 AM - 10:00 PM""],""sat"":[""10:00 AM - 10:00 PM""],""sun"":[""10:00 AM - 10:00 PM""]}","0","sb-daltonganj-daltonganj","","","null","Mon, Tues, Wed, Thur, Fri, Sat, Sun"
"371","SB-DANKUNI","","T.N. Mukherjee Road. Subhash Pally,Near To Mangalchandi Mandir, Dankuni, West Bengal","DANKUNI","WEST BENGAL","712311","India","0","0","6292145380","","","","0","null","1","","{""mon"":[""10:00 AM - 10:00 PM""],""tue"":[""10:00 AM - 10:00 PM""],""wed"":[""10:00 AM - 10:00 PM""],""thu"":[""10:00 AM - 10:00 PM""],""fri"":[""10:00 AM - 10:00 PM""],""sat"":[""10:00 AM - 10:00 PM""],""sun"":[""10:00 AM - 10:00 PM""]}","0","sb-dankuni-dankuni","","","null","Mon, Tues, Wed, Thur, Fri, Sat, Sun"
"476","SB-DHANBAD","","Shiv Shakti Complex, Joraphatak Road, Near Patliputra Hospital, Dhanbad, Jharkhand- 826001","DHANBAD","JHARKHAND","826001","India","0","0","9147071275","","","","0","null","1","","{""mon"":[""10:00 AM - 10:00 PM""],""tue"":[""10:00 AM - 10:00 PM""],""wed"":[""10:00 AM - 10:00 PM""],""thu"":[""10:00 AM - 10:00 PM""],""fri"":[""10:00 AM - 10:00 PM""],""sat"":[""10:00 AM - 10:00 PM""],""sun"":[""10:00 AM - 10:00 PM""]}","0","sb-dhanbad-dhanbad","","","null","Mon, Tues, Wed, Thur, Fri, Sat, Sun"
"372","SB-DHEKIAJULI","","Main Road, Panjab Near National Bank , Nh 52, Dhekiajula","DHEKIAJULI","ASSAM","784110","India","0","0","9147094455","","","","0","null","1","","{""mon"":[""10:00 AM - 10:00 PM""],""tue"":[""10:00 AM - 10:00 PM""],""wed"":[""10:00 AM - 10:00 PM""],""thu"":[""10:00 AM - 10:00 PM""],""fri"":[""10:00 AM - 10:00 PM""],""sat"":[""10:00 AM - 10:00 PM""],""sun"":[""10:00 AM - 10:00 PM""]}","0","sb-dhekiajuli-dhekiajuli","","","null","Mon, Tues, Wed, Thur, Fri, Sat, Sun"
"373","SB-DHENKENAL","","College Road, Beside Bank Of Baroda, Dhenkanal, Odisha","DHENKENAL","ODISHA","759001","India","0","0","9147094451","","","","0","null","1","","{""mon"":[""10:00 AM - 10:00 PM""],""tue"":[""10:00 AM - 10:00 PM""],""wed"":[""10:00 AM - 10:00 PM""],""thu"":[""10:00 AM - 10:00 PM""],""fri"":[""10:00 AM - 10:00 PM""],""sat"":[""10:00 AM - 10:00 PM""],""sun"":[""10:00 AM - 10:00 PM""]}","0","sb-dhenkenal-dhenkenal","","","null","Mon, Tues, Wed, Thur, Fri, Sat, Sun"
"374","SB-DHULIYAN","","Hospital More, Dhuliyan, West Bengal","DHULIYAN","WEST BENGAL","742202","India","0","0","9147099884","","","","0","null","1","","{""mon"":[""10:00 AM - 10:00 PM""],""tue"":[""10:00 AM - 10:00 PM""],""wed"":[""10:00 AM - 10:00 PM""],""thu"":[""10:00 AM - 10:00 PM""],""fri"":[""10:00 AM - 10:00 PM""],""sat"":[""10:00 AM - 10:00 PM""],""sun"":[""10:00 AM - 10:00 PM""]}","0","sb-dhuliyan-dhuliyan","","","null","Mon, Tues, Wed, Thur, Fri, Sat, Sun"
"375","SB-DHUPGURI","","Falakata Road, Opp Indusind Bank, Dhupguri, Jalpaiguri","DHUPGURI","WEST BENGAL","735210","India","0","0","8334973331","","","","0","null","1","","{""mon"":[""10:00 AM - 10:00 PM""],""tue"":[""10:00 AM - 10:00 PM""],""wed"":[""10:00 AM - 10:00 PM""],""thu"":[""10:00 AM - 10:00 PM""],""fri"":[""10:00 AM - 10:00 PM""],""sat"":[""10:00 AM - 10:00 PM""],""sun"":[""10:00 AM - 10:00 PM""]}","0","sb-dhupguri-dhupguri","","","null","Mon, Tues, Wed, Thur, Fri, Sat, Sun"
"531","SB-DIBRUGARH","","R.K.B Path, Beside Head Post Office, Dibrugarh- Assam -786001","DIBRUGARH","ASSAM","786001","India","27.4798689","94.9052167","9147409545","","","https://stylebaazar.in","0","null","1","","{""mon"":[""10:00 AM - 10:00 PM""],""tue"":[""10:00 AM - 10:00 PM""],""wed"":[""10:00 AM - 10:00 PM""],""thu"":[""10:00 AM - 10:00 PM""],""fri"":[""10:00 AM - 10:00 PM""],""sat"":[""10:00 AM - 10:00 PM""],""sun"":[""10:00 AM - 10:00 PM""]}","0","sb-dibrugarh-dibrugarh","null","null","null","Mon, Tues, Wed, Thur, Fri, Sat, Sun"
"376","SB-DINHATA","","Rangpur Road, Chowrahaat Bazar. West Bengal,Dinhata, 736135.","DINHATA","WEST BENGAL","736135","India","0","0","9073341742","","","","0","null","1","","{""mon"":[""10:00 AM - 10:00 PM""],""tue"":[""10:00 AM - 10:00 PM""],""wed"":[""10:00 AM - 10:00 PM""],""thu"":[""10:00 AM - 10:00 PM""],""fri"":[""10:00 AM - 10:00 PM""],""sat"":[""10:00 AM - 10:00 PM""],""sun"":[""10:00 AM - 10:00 PM""]}","0","sb-dinhata-dinhata","","","null","Mon, Tues, Wed, Thur, Fri, Sat, Sun"
"377","SB-DURGAPUR","","Nachan Road, Opposite Kohinoor Hotel, Benachity, West Bengal Pin-713213","DURGAPUR","WEST BENGAL","713213","India","0","0","9147097167","","","","0","null","1","","{""mon"":[""10:00 AM - 10:00 PM""],""tue"":[""10:00 AM - 10:00 PM""],""wed"":[""10:00 AM - 10:00 PM""],""thu"":[""10:00 AM - 10:00 PM""],""fri"":[""10:00 AM - 10:00 PM""],""sat"":[""10:00 AM - 10:00 PM""],""sun"":[""10:00 AM - 10:00 PM""]}","0","sb-durgapur-durgapur","","","null","Mon, Tues, Wed, Thur, Fri, Sat, Sun"
"468","SB-DURGAPUR","","Nachan Road, Opposite Kohinoor Hotel, Benachity, West Bengal","DURGAPUR","WEST BENGAL","713213","India","0","0","9147097167","","","","0","null","1","","{""mon"":[""10:00 AM - 10:00 PM""],""tue"":[""10:00 AM - 10:00 PM""],""wed"":[""10:00 AM - 10:00 PM""],""thu"":[""10:00 AM - 10:00 PM""],""fri"":[""10:00 AM - 10:00 PM""],""sat"":[""10:00 AM - 10:00 PM""],""sun"":[""10:00 AM - 10:00 PM""]}","0","sb-durgapur-durgapur-1","","","null","Mon, Tues, Wed, Thur, Fri, Sat, Sun"
"378","SB-EGRA","","Ward no-13, Next to Kali Temple,P.O. + P.S.-Egra, Near-Hattanagar,Pin-721429","EGRA","WEST BENGAL","721429","India","0","0","6292248594","","","","0","null","1","","{""mon"":[""10:00 AM - 10:00 PM""],""tue"":[""10:00 AM - 10:00 PM""],""wed"":[""10:00 AM - 10:00 PM""],""thu"":[""10:00 AM - 10:00 PM""],""fri"":[""10:00 AM - 10:00 PM""],""sat"":[""10:00 AM - 10:00 PM""],""sun"":[""10:00 AM - 10:00 PM""]}","0","sb-egra-egra","","","null","Mon, Tues, Wed, Thur, Fri, Sat, Sun"
"469","SB-EGRA","","Ward No-13, Next To Kali Temple,P.O. + P.S.-Egra, Near-Hattanagar","EGRA","WEST BENGAL","721429","India","0","0","6292248594","","","","0","null","1","","{""mon"":[""10:00 AM - 10:00 PM""],""tue"":[""10:00 AM - 10:00 PM""],""wed"":[""10:00 AM - 10:00 PM""],""thu"":[""10:00 AM - 10:00 PM""],""fri"":[""10:00 AM - 10:00 PM""],""sat"":[""10:00 AM - 10:00 PM""],""sun"":[""10:00 AM - 10:00 PM""]}","0","sb-egra-egra-1","","","null","Mon, Tues, Wed, Thur, Fri, Sat, Sun"
"380","SB-GAJUWAKA","","Seshmahal Complex, Main Road, Gajuwaka, Visakhapatnam, Ap","GAJUWAKA","ANDHRA PRADESH","530026","India","0","0","6292127042","","","","0","null","1","","{""mon"":[""10:00 AM - 10:00 PM""],""tue"":[""10:00 AM - 10:00 PM""],""wed"":[""10:00 AM - 10:00 PM""],""thu"":[""10:00 AM - 10:00 PM""],""fri"":[""10:00 AM - 10:00 PM""],""sat"":[""10:00 AM - 10:00 PM""],""sun"":[""10:00 AM - 10:00 PM""]}","0","sb-gajuwaka-gajuwaka","","","null","Mon, Tues, Wed, Thur, Fri, Sat, Sun"
"381","SB-GARHWA","","Main Road, Maa Basanti Complex, Jharkhand, Garhwa","GARHWA","JHARKHAND","822114","India","0","0","6292127040","","","","0","null","1","","{""mon"":[""10:00 AM - 10:00 PM""],""tue"":[""10:00 AM - 10:00 PM""],""wed"":[""10:00 AM - 10:00 PM""],""thu"":[""10:00 AM - 10:00 PM""],""fri"":[""10:00 AM - 10:00 PM""],""sat"":[""10:00 AM - 10:00 PM""],""sun"":[""10:00 AM - 10:00 PM""]}","0","sb-garhwa-garhwa","","","null","Mon, Tues, Wed, Thur, Fri, Sat, Sun"
"382","SB-GARIAHAT","","UCO Bank building, Ekdalia more, Gariahat, Pin- 700029","GARIAHAT","WEST BENGAL","700029","India","0","0","9147005751","","","","0","null","1","","{""mon"":[""09:30 AM - 06:30 PM""],""tue"":[""09:30 AM - 06:30 PM""],""wed"":[""09:30 AM - 06:30 PM""],""thu"":[""09:30 AM - 06:30 PM""],""fri"":[""09:30 AM - 06:30 PM""],""sat"":[""09:30 AM - 06:30 PM""],""sun"":[""09:30 AM - 06:30 PM""]}","0","sb-gariahat-gariahat","","","null","Mon, Tues, Wed, Thur, Fri, Sat, Sun"
